CHORD_ROOT;CHORD_TYPE;CHORD_STRUCTURE;FINGER_POSITIONS;NOTE_NAMES
C;sus4;"1;4;5";x,15,15,12,x,13;C,F,G,F
C;sus4;"1;4;5";20,20,17,x,18,x;C,F,G,F
C;sus4;"1;4;5";x,15,15,12,x,15;C,F,G,G
C;sus4;"1;4;5";20,20,17,x,20,x;C,F,G,G
C;sus4;"1;4;5";x,3,3,0,6,x;C,F,G,F
C;sus4;"1;4;5";x,3,3,0,6,3;C,F,G,F,G
C;sus4;"1;4;5";8,8,10,0,x,x;C,F,C,G
C;sus4;"1;4;5";8,8,10,0,8,x;C,F,C,G,G
C;sus4;"1;4;5";8,8,x,0,x,x;C,F,G
C;sus4;"1;4;5";8,8,x,0,6,x;C,F,G,F
C;sus4;"1;4;5";8,8,x,0,8,x;C,F,G,G
C;6/9;"1;3;5;6;9";x,15,17,14,15,0;C,G,A,D,E
C;6/9;"1;3;5;6;9";20,22,19,19,20,0;C,G,A,D,G,E
C;6/9;"1;3;5;6;9";20,22,19,19,22,0;C,G,A,D,A,E
C;6/9;"1;3;5;6;9";20,22,19,19,x,0;C,G,A,D,E
D;dim7;"1;b3;b5;bb7";13,11,0,10,0,x;F,G#,D,F,B
D;dim7;"1;b3;b5;bb7";13,11,0,13,0,x;F,G#,D,G#,B
D;dim7;"1;b3;b5;bb7";13,11,0,x,0,x;F,G#,D,B
D;aug;"1;3;#5";x,x,x,7,7,6;D,F#,A#
D;aug;"1;3;#5";x,x,12,11,11,x;D,F#,A#
D;aug;"1;3;#5";x,x,x,19,19,18;D,F#,A#
D;aug;"1;3;#5";x,5,4,3,x,x;D,F#,A#
D;aug;"1;3;#5";10,9,8,x,x,x;D,F#,A#
D;aug;"1;3;#5";x,5,4,3,3,x;D,F#,A#,D
D;aug;"1;3;#5";x,17,16,15,x,x;D,F#,A#
D;aug;"1;3;#5";22,21,20,x,x,x;D,F#,A#
D;aug;"1;3;#5";x,x,12,11,11,10;D,F#,A#,D
D;aug;"1;3;#5";x,17,16,15,15,x;D,F#,A#,D
D;aug;"1;3;#5";10,9,8,7,x,x;D,F#,A#,D
D;aug;"1;3;#5";10,9,8,11,x,x;D,F#,A#,F#
D;aug;"1;3;#5";x,5,4,3,3,2;D,F#,A#,D,F#
D;aug;"1;3;#5";10,9,8,7,7,x;D,F#,A#,D,F#
D;aug;"1;3;#5";x,5,4,3,3,6;D,F#,A#,D,A#
D;aug;"1;3;#5";10,9,8,11,11,x;D,F#,A#,F#,A#
D;aug;"1;3;#5";22,21,20,19,x,x;D,F#,A#,D
D;aug;"1;3;#5";x,x,12,11,11,14;D,F#,A#,F#
D;aug;"1;3;#5";x,17,16,15,15,14;D,F#,A#,D,F#
D;aug;"1;3;#5";22,21,20,19,19,x;D,F#,A#,D,F#
D;aug;"1;3;#5";x,17,16,15,15,18;D,F#,A#,D,A#
D;aug;"1;3;#5";x,5,4,3,x,2;D,F#,A#,F#
D;aug;"1;3;#5";10,9,8,x,7,x;D,F#,A#,F#
D;aug;"1;3;#5";x,5,4,3,x,6;D,F#,A#,A#
D;aug;"1;3;#5";10,9,8,x,11,x;D,F#,A#,A#
D;aug;"1;3;#5";x,17,16,15,x,14;D,F#,A#,F#
D;aug;"1;3;#5";22,21,20,x,19,x;D,F#,A#,F#
D;aug;"1;3;#5";x,17,16,15,x,18;D,F#,A#,A#
D;aug;"1;3;#5";14,13,0,x,x,x;F#,A#,D
D;aug;"1;3;#5";14,13,0,11,x,x;F#,A#,D,F#
D;aug;"1;3;#5";14,13,0,11,11,x;F#,A#,D,F#,A#
D;aug;"1;3;#5";14,13,0,15,x,x;F#,A#,D,A#
D;aug;"1;3;#5";14,13,0,x,11,x;F#,A#,D,A#
D;maj;"1;3;5";x,x,x,7,7,5;D,F#,A
D;maj;"1;3;5";x,x,12,11,10,x;D,F#,A
D;maj;"1;3;5";x,x,12,11,10,10;D,F#,A,D
D;maj;"1;3;5";x,x,x,19,19,17;D,F#,A
D;maj;"1;3;5";x,5,4,2,x,x;D,F#,A
D;maj;"1;3;5";10,9,7,x,x,x;D,F#,A
D;maj;"1;3;5";x,5,4,2,3,x;D,F#,A,D
D;maj;"1;3;5";10,9,7,7,x,x;D,F#,A,D
D;maj;"1;3;5";x,5,4,2,3,2;D,F#,A,D,F#
D;maj;"1;3;5";10,9,7,7,7,x;D,F#,A,D,F#
D;maj;"1;3;5";x,5,4,2,3,5;D,F#,A,D,A
D;maj;"1;3;5";10,9,7,7,10,x;D,F#,A,D,A
D;maj;"1;3;5";x,17,16,14,x,x;D,F#,A
D;maj;"1;3;5";22,21,19,x,x,x;D,F#,A
D;maj;"1;3;5";x,17,16,14,15,x;D,F#,A,D
D;maj;"1;3;5";22,21,19,19,x,x;D,F#,A,D
D;maj;"1;3;5";x,17,16,14,15,14;D,F#,A,D,F#
D;maj;"1;3;5";22,21,19,19,19,x;D,F#,A,D,F#
D;maj;"1;3;5";x,17,16,14,15,17;D,F#,A,D,A
D;maj;"1;3;5";22,21,19,19,22,x;D,F#,A,D,A
D;maj;"1;3;5";x,5,4,2,x,2;D,F#,A,F#
D;maj;"1;3;5";10,9,7,x,7,x;D,F#,A,F#
D;maj;"1;3;5";x,5,4,2,x,5;D,F#,A,A
D;maj;"1;3;5";10,9,7,x,10,x;D,F#,A,A
D;maj;"1;3;5";x,17,16,14,x,14;D,F#,A,F#
D;maj;"1;3;5";22,21,19,x,19,x;D,F#,A,F#
D;maj;"1;3;5";x,17,16,14,x,17;D,F#,A,A
D;maj;"1;3;5";22,21,19,x,22,x;D,F#,A,A
D;maj;"1;3;5";14,12,0,x,x,x;F#,A,D
D;maj;"1;3;5";14,12,0,11,x,x;F#,A,D,F#
D;maj;"1;3;5";14,12,0,14,x,x;F#,A,D,A
D;maj9;"1;3;5;7;9";x,5,4,2,2,0;D,F#,A,C#,E
D;sus2;"1;2;5";x,x,x,7,5,5;D,E,A
D;sus2;"1;2;5";x,x,x,19,17,17;D,E,A
D;sus2;"1;2;5";x,5,2,2,x,x;D,E,A
D;sus2;"1;2;5";10,7,7,x,x,x;D,E,A
D;sus2;"1;2;5";x,5,2,2,3,x;D,E,A,D
D;sus2;"1;2;5";10,7,7,7,x,x;D,E,A,D
D;sus2;"1;2;5";x,5,2,2,5,x;D,E,A,E
D;sus2;"1;2;5";10,7,7,9,x,x;D,E,A,E
D;sus2;"1;2;5";x,5,2,2,3,5;D,E,A,D,A
D;sus2;"1;2;5";10,7,7,7,10,x;D,E,A,D,A
D;sus2;"1;2;5";x,5,2,2,5,5;D,E,A,E,A
D;sus2;"1;2;5";10,7,7,9,10,x;D,E,A,E,A
D;sus2;"1;2;5";x,x,12,9,10,x;D,E,A
D;sus2;"1;2;5";x,17,14,14,x,x;D,E,A
D;sus2;"1;2;5";22,19,19,x,x,x;D,E,A
D;sus2;"1;2;5";x,x,12,9,10,10;D,E,A,D
D;sus2;"1;2;5";x,17,14,14,15,x;D,E,A,D
D;sus2;"1;2;5";22,19,19,19,x,x;D,E,A,D
D;sus2;"1;2;5";x,x,12,9,10,12;D,E,A,E
D;sus2;"1;2;5";x,17,14,14,17,x;D,E,A,E
D;sus2;"1;2;5";22,19,19,21,x,x;D,E,A,E
D;sus2;"1;2;5";x,17,14,14,15,17;D,E,A,D,A
D;sus2;"1;2;5";22,19,19,19,22,x;D,E,A,D,A
D;sus2;"1;2;5";x,17,14,14,17,17;D,E,A,E,A
D;sus2;"1;2;5";22,19,19,21,22,x;D,E,A,E,A
D;sus2;"1;2;5";x,5,2,2,3,0;D,E,A,D,E
D;sus2;"1;2;5";x,5,2,2,x,5;D,E,A,A
D;sus2;"1;2;5";10,7,7,x,10,x;D,E,A,A
D;sus2;"1;2;5";x,17,14,14,x,17;D,E,A,A
D;sus2;"1;2;5";22,19,19,x,22,x;D,E,A,A
D;sus2;"1;2;5";x,5,2,2,x,0;D,E,A,E
D;sus2;"1;2;5";10,7,7,7,10,0;D,E,A,D,A,E
D;sus2;"1;2;5";x,x,x,7,10,0;D,A,E
D;sus2;"1;2;5";12,12,0,x,x,x;E,A,D
D;sus2;"1;2;5";12,12,0,9,x,x;E,A,D,E
D;sus2;"1;2;5";12,12,0,9,10,x;E,A,D,E,A
D;sus2;"1;2;5";10,7,7,7,x,0;D,E,A,D,E
D;sus2;"1;2;5";10,7,7,x,10,0;D,E,A,A,E
D;sus2;"1;2;5";12,12,0,14,x,x;E,A,D,A
D;sus2;"1;2;5";12,12,0,x,10,x;E,A,D,A
D;sus2;"1;2;5";12,12,0,x,10,0;E,A,D,A,E
D;sus2;"1;2;5";x,x,12,x,10,0;D,A,E
D;sus2;"1;2;5";10,7,7,x,x,0;D,E,A,E
D;sus2;"1;2;5";x,x,12,14,15,0;D,A,D,E
D;sus2;"1;2;5";12,12,0,14,x,0;E,A,D,A,E
D;sus2;"1;2;5";x,x,12,14,x,0;D,A,E
D;sus2;"1;2;5";12,12,0,x,x,0;E,A,D,E
D;sus2;"1;2;5";x,17,19,19,17,0;D,A,D,E,E
D;m;"1;b3;5";x,x,x,7,6,5;D,F,A
D;m;"1;b3;5";x,x,12,10,10,x;D,F,A
D;m;"1;b3;5";x,x,12,10,10,10;D,F,A,D
D;m;"1;b3;5";x,x,x,19,18,17;D,F,A
D;m;"1;b3;5";x,5,3,2,x,x;D,F,A
D;m;"1;b3;5";10,8,7,x,x,x;D,F,A
D;m;"1;b3;5";x,5,3,2,3,x;D,F,A,D
D;m;"1;b3;5";10,8,7,7,x,x;D,F,A,D
D;m;"1;b3;5";10,8,7,10,x,x;D,F,A,F
D;m;"1;b3;5";x,5,3,2,3,5;D,F,A,D,A
D;m;"1;b3;5";10,8,7,7,10,x;D,F,A,D,A
D;m;"1;b3;5";10,8,7,10,10,x;D,F,A,F,A
D;m;"1;b3;5";x,17,15,14,x,x;D,F,A
D;m;"1;b3;5";22,20,19,x,x,x;D,F,A
D;m;"1;b3;5";x,17,15,14,15,x;D,F,A,D
D;m;"1;b3;5";22,20,19,19,x,x;D,F,A,D
D;m;"1;b3;5";x,x,12,10,10,13;D,F,A,F
D;m;"1;b3;5";22,20,19,22,x,x;D,F,A,F
D;m;"1;b3;5";x,17,15,14,15,17;D,F,A,D,A
D;m;"1;b3;5";22,20,19,19,22,x;D,F,A,D,A
D;m;"1;b3;5";22,20,19,22,22,x;D,F,A,F,A
D;m;"1;b3;5";x,5,3,2,x,5;D,F,A,A
D;m;"1;b3;5";10,8,7,x,10,x;D,F,A,A
D;m;"1;b3;5";x,17,15,14,x,17;D,F,A,A
D;m;"1;b3;5";22,20,19,x,22,x;D,F,A,A
D;m;"1;b3;5";13,12,0,x,x,x;F,A,D
D;m;"1;b3;5";13,12,0,10,x,x;F,A,D,F
D;m;"1;b3;5";13,12,0,10,10,x;F,A,D,F,A
D;m;"1;b3;5";13,12,0,14,x,x;F,A,D,A
D;m;"1;b3;5";13,12,0,x,10,x;F,A,D,A
D;m(maj7);"1;b3;5;7";x,5,3,2,2,x;D,F,A,C#
D;m(maj7);"1;b3;5;7";x,5,3,2,2,5;D,F,A,C#,A
D;m(maj7);"1;b3;5;7";x,x,12,10,10,9;D,F,A,C#
D;m(maj7);"1;b3;5;7";x,17,15,14,14,x;D,F,A,C#
D;m(maj7);"1;b3;5;7";x,17,15,14,14,17;D,F,A,C#,A
D;dim;"1;b3;b5";x,x,x,7,6,4;D,F,G#
D;dim;"1;b3;b5";x,x,12,10,9,x;D,F,G#
D;dim;"1;b3;b5";x,x,12,10,9,10;D,F,G#,D
D;dim;"1;b3;b5";x,x,x,19,18,16;D,F,G#
D;dim;"1;b3;b5";13,11,0,x,x,x;F,G#,D
D;dim;"1;b3;b5";13,11,0,10,x,x;F,G#,D,F
D;dim;"1;b3;b5";13,11,0,13,x,x;F,G#,D,G#
D;6;"1;3;5;6";x,5,4,2,0,x;D,F#,A,B
D;6;"1;3;5;6";x,5,4,2,0,2;D,F#,A,B,F#
D;6;"1;3;5;6";x,5,4,2,0,5;D,F#,A,B,A
D;6;"1;3;5;6";10,9,7,7,0,x;D,F#,A,D,B
D;6;"1;3;5;6";10,9,7,7,0,7;D,F#,A,D,B,B
D;6;"1;3;5;6";10,9,7,x,0,x;D,F#,A,B
D;6;"1;3;5;6";10,9,7,x,0,7;D,F#,A,B,B
D;6;"1;3;5;6";14,12,0,11,0,x;F#,A,D,F#,B
D;6;"1;3;5;6";14,12,0,14,0,x;F#,A,D,A,B
D;6;"1;3;5;6";14,12,0,x,0,x;F#,A,D,B
D;7sus4;"1;4;5;b7";10,12,10,0,x,x;D,A,C,G
D;7sus4;"1;4;5;b7";10,12,10,0,10,x;D,A,C,G,A
D;7sus4;"1;4;5;b7";10,12,10,0,13,x;D,A,C,G,C
D;7sus4;"1;4;5;b7";17,15,0,0,x,x;A,C,D,G
D;maj7;"1;3;5;7";x,5,4,2,2,x;D,F#,A,C#
D;maj7;"1;3;5;7";x,5,4,2,2,2;D,F#,A,C#,F#
D;maj7;"1;3;5;7";x,5,4,2,2,5;D,F#,A,C#,A
D;maj7;"1;3;5;7";x,x,12,11,10,9;D,F#,A,C#
D;maj7;"1;3;5;7";x,17,16,14,14,x;D,F#,A,C#
D;maj7;"1;3;5;7";x,17,16,14,14,14;D,F#,A,C#,F#
D;maj7;"1;3;5;7";x,17,16,14,14,17;D,F#,A,C#,A
D;5;"1;5";x,x,0,2,x,x;D,A
D;5;"1;5";x,5,7,x,x,x;D,A
D;5;"1;5";10,12,x,x,x,x;D,A
D;5;"1;5";x,5,7,7,x,x;D,A,D
D;5;"1;5";10,12,12,x,x,x;D,A,D
D;5;"1;5";x,x,x,x,3,5;D,A
D;5;"1;5";x,x,12,14,x,x;D,A
D;5;"1;5";x,17,19,x,x,x;D,A
D;5;"1;5";x,17,19,19,x,x;D,A,D
D;5;"1;5";x,x,x,x,15,17;D,A
D;5;"1;5";x,x,0,2,3,x;D,A,D
D;5;"1;5";x,x,x,7,10,x;D,A
D;5;"1;5";x,x,x,7,10,10;D,A,D
D;5;"1;5";x,x,12,14,15,x;D,A,D
D;5;"1;5";x,x,x,19,22,x;D,A
D;5;"1;5";x,x,x,19,22,22;D,A,D
D;5;"1;5";x,5,7,7,x,5;D,A,D,A
D;5;"1;5";10,12,12,x,10,x;D,A,D,A
D;5;"1;5";x,x,x,7,x,5;D,A
D;5;"1;5";x,x,12,x,10,x;D,A
D;5;"1;5";x,x,12,x,10,10;D,A,D
D;5;"1;5";x,17,19,19,x,17;D,A,D,A
D;5;"1;5";x,x,x,19,x,17;D,A
D;5;"1;5";x,x,0,2,3,5;D,A,D,A
D;5;"1;5";x,5,x,2,x,x;D,A
D;5;"1;5";10,x,7,x,x,x;D,A
D;5;"1;5";x,5,x,2,3,x;D,A,D
D;5;"1;5";10,x,7,7,x,x;D,A,D
D;5;"1;5";x,5,x,2,3,5;D,A,D,A
D;5;"1;5";10,x,7,7,10,x;D,A,D,A
D;5;"1;5";x,17,x,14,x,x;D,A
D;5;"1;5";22,x,19,x,x,x;D,A
D;5;"1;5";x,17,x,14,15,x;D,A,D
D;5;"1;5";22,x,19,19,x,x;D,A,D
D;5;"1;5";x,17,x,14,15,17;D,A,D,A
D;5;"1;5";22,x,19,19,22,x;D,A,D,A
D;5;"1;5";x,5,7,x,x,5;D,A,A
D;5;"1;5";10,12,x,x,10,x;D,A,A
D;5;"1;5";x,17,19,x,x,17;D,A,A
D;5;"1;5";x,x,0,2,x,5;D,A,A
D;5;"1;5";x,5,x,2,x,5;D,A,A
D;5;"1;5";10,x,7,x,10,x;D,A,A
D;5;"1;5";x,17,x,14,x,17;D,A,A
D;5;"1;5";22,x,19,x,22,x;D,A,A
D;5;"1;5";x,12,0,x,x,x;A,D
D;5;"1;5";x,12,0,14,x,x;A,D,A
D;5;"1;5";x,12,0,x,10,x;A,D,A
D;5;"1;5";17,17,0,x,x,x;A,D,D
D;m6;"1;b3;5;6";x,5,3,2,0,x;D,F,A,B
D;m6;"1;b3;5;6";x,5,3,2,0,5;D,F,A,B,A
D;m6;"1;b3;5;6";10,8,7,7,0,x;D,F,A,D,B
D;m6;"1;b3;5;6";10,8,7,10,0,x;D,F,A,F,B
D;m6;"1;b3;5;6";10,8,7,7,0,7;D,F,A,D,B,B
D;m6;"1;b3;5;6";10,8,7,10,0,7;D,F,A,F,B,B
D;m6;"1;b3;5;6";10,8,7,x,0,x;D,F,A,B
D;m6;"1;b3;5;6";10,8,7,x,0,7;D,F,A,B,B
D;m6;"1;b3;5;6";13,12,0,10,0,x;F,A,D,F,B
D;m6;"1;b3;5;6";13,12,0,14,0,x;F,A,D,A,B
D;m6;"1;b3;5;6";13,12,0,x,0,x;F,A,D,B
D;m6/9;"1;b3;5;6;9";x,5,3,2,0,0;D,F,A,B,E
D;m6/9;"1;b3;5;6;9";10,8,7,9,0,x;D,F,A,E,B
D;m6/9;"1;b3;5;6;9";10,8,7,7,0,0;D,F,A,D,B,E
D;m6/9;"1;b3;5;6;9";10,8,7,10,0,0;D,F,A,F,B,E
D;m6/9;"1;b3;5;6;9";10,8,7,9,0,7;D,F,A,E,B,B
D;m6/9;"1;b3;5;6;9";10,8,7,x,0,0;D,F,A,B,E
D;m6/9;"1;b3;5;6;9";13,12,0,10,0,0;F,A,D,F,B,E
D;m6/9;"1;b3;5;6;9";13,12,0,14,0,0;F,A,D,A,B,E
D;m6/9;"1;b3;5;6;9";13,12,0,x,0,0;F,A,D,B,E
D;sus4;"1;4;5";x,x,12,12,10,x;D,G,A
D;sus4;"1;4;5";x,x,12,12,10,10;D,G,A,D
D;sus4;"1;4;5";x,5,5,2,x,x;D,G,A
D;sus4;"1;4;5";10,10,7,x,x,x;D,G,A
D;sus4;"1;4;5";x,5,5,2,3,x;D,G,A,D
D;sus4;"1;4;5";10,10,7,7,x,x;D,G,A,D
D;sus4;"1;4;5";x,5,5,2,3,3;D,G,A,D,G
D;sus4;"1;4;5";10,10,7,7,8,x;D,G,A,D,G
D;sus4;"1;4;5";x,5,5,2,3,5;D,G,A,D,A
D;sus4;"1;4;5";10,10,7,7,10,x;D,G,A,D,A
D;sus4;"1;4;5";x,x,x,7,8,5;D,G,A
D;sus4;"1;4;5";x,17,17,14,x,x;D,G,A
D;sus4;"1;4;5";22,22,19,x,x,x;D,G,A
D;sus4;"1;4;5";x,17,17,14,15,x;D,G,A,D
D;sus4;"1;4;5";22,22,19,19,x,x;D,G,A,D
D;sus4;"1;4;5";x,17,17,14,15,15;D,G,A,D,G
D;sus4;"1;4;5";22,22,19,19,20,x;D,G,A,D,G
D;sus4;"1;4;5";x,17,17,14,15,17;D,G,A,D,A
D;sus4;"1;4;5";22,22,19,19,22,x;D,G,A,D,A
D;sus4;"1;4;5";x,x,x,19,20,17;D,G,A
D;sus4;"1;4;5";x,5,5,2,x,3;D,G,A,G
D;sus4;"1;4;5";10,10,7,x,8,x;D,G,A,G
D;sus4;"1;4;5";x,5,5,2,x,5;D,G,A,A
D;sus4;"1;4;5";10,10,7,x,10,x;D,G,A,A
D;sus4;"1;4;5";x,17,17,14,x,15;D,G,A,G
D;sus4;"1;4;5";22,22,19,x,20,x;D,G,A,G
D;sus4;"1;4;5";x,17,17,14,x,17;D,G,A,A
D;sus4;"1;4;5";22,22,19,x,22,x;D,G,A,A
D;sus4;"1;4;5";x,5,7,0,x,x;D,A,G
D;sus4;"1;4;5";x,5,7,0,8,x;D,A,G,G
D;sus4;"1;4;5";x,5,7,0,8,5;D,A,G,G,A
D;sus4;"1;4;5";x,5,7,0,x,5;D,A,G,A
D;sus4;"1;4;5";x,12,0,0,x,x;A,D,G
D;sus4;"1;4;5";10,12,12,0,x,x;D,A,D,G
D;sus4;"1;4;5";x,12,0,0,10,x;A,D,G,A
D;sus4;"1;4;5";10,12,12,0,10,x;D,A,D,G,A
D;sus4;"1;4;5";10,x,7,0,x,x;D,A,G
D;sus4;"1;4;5";10,x,7,0,8,x;D,A,G,G
D;sus4;"1;4;5";10,x,7,0,10,x;D,A,G,A
D;sus4;"1;4;5";10,12,x,0,x,x;D,A,G
D;sus4;"1;4;5";10,12,x,0,10,x;D,A,G,A
D;sus4;"1;4;5";15,12,0,x,x,x;G,A,D
D;sus4;"1;4;5";15,12,0,12,x,x;G,A,D,G
D;sus4;"1;4;5";15,12,0,14,x,x;G,A,D,A
D;sus4;"1;4;5";17,17,0,0,x,x;A,D,D,G
D;sus4;"1;4;5";17,x,0,0,x,x;A,D,G
D;6/9;"1;3;5;6;9";x,5,4,2,0,0;D,F#,A,B,E
D;6/9;"1;3;5;6;9";10,9,7,9,0,x;D,F#,A,E,B
D;6/9;"1;3;5;6;9";10,9,7,7,0,0;D,F#,A,D,B,E
D;6/9;"1;3;5;6;9";10,9,7,9,0,7;D,F#,A,E,B,B
D;6/9;"1;3;5;6;9";10,9,7,x,0,0;D,F#,A,B,E
D;6/9;"1;3;5;6;9";14,12,0,11,0,0;F#,A,D,F#,B,E
D;6/9;"1;3;5;6;9";14,12,0,14,0,0;F#,A,D,A,B,E
D;6/9;"1;3;5;6;9";14,12,0,x,0,0;F#,A,D,B,E
E;7(#9);"1;3;5;b7;#9";12,11,12,12,0,x;E,G#,D,G,B
E;7(#9);"1;3;5;b7;#9";12,11,12,12,0,0;E,G#,D,G,B,E
E;7(#9);"1;3;5;b7;#9";12,11,12,12,0,10;E,G#,D,G,B,D
E;9;"1;3;5;b7;9";12,11,12,11,0,x;E,G#,D,F#,B
E;9;"1;3;5;b7;9";12,11,12,11,0,0;E,G#,D,F#,B,E
E;9;"1;3;5;b7;9";12,11,12,11,0,10;E,G#,D,F#,B,D
E;9;"1;3;5;b7;9";12,11,12,11,0,14;E,G#,D,F#,B,F#
E;7;"1;3;5;b7";x,7,6,7,0,x;E,G#,D,B
E;7;"1;3;5;b7";x,7,6,7,0,0;E,G#,D,B,E
E;7;"1;3;5;b7";x,7,6,7,0,4;E,G#,D,B,G#
E;7;"1;3;5;b7";x,7,6,7,0,7;E,G#,D,B,B
E;7;"1;3;5;b7";12,11,12,9,0,x;E,G#,D,E,B
E;7;"1;3;5;b7";12,11,12,9,0,10;E,G#,D,E,B,D
E;7;"1;3;5;b7";12,11,12,13,0,x;E,G#,D,G#,B
E;7;"1;3;5;b7";12,11,12,13,0,0;E,G#,D,G#,B,E
E;7;"1;3;5;b7";12,11,12,13,0,10;E,G#,D,G#,B,D
E;7;"1;3;5;b7";12,11,12,x,0,x;E,G#,D,B
E;7;"1;3;5;b7";12,11,12,x,0,0;E,G#,D,B,E
E;7;"1;3;5;b7";12,11,12,x,0,10;E,G#,D,B,D
E;7;"1;3;5;b7";x,x,18,16,15,0;G#,B,D,E
E;dim7;"1;b3;b5;bb7";12,13,11,0,x,x;E,A#,C#,G
E;dim7;"1;b3;b5;bb7";12,13,11,0,11,x;E,A#,C#,G,A#
E;dim7;"1;b3;b5;bb7";12,13,11,0,11,0;E,A#,C#,G,A#,E
E;dim7;"1;b3;b5;bb7";12,13,11,0,14,x;E,A#,C#,G,C#
E;dim7;"1;b3;b5;bb7";12,13,11,0,14,0;E,A#,C#,G,C#,E
E;dim7;"1;b3;b5;bb7";12,13,11,0,x,0;E,A#,C#,G,E
E;dim7;"1;b3;b5;bb7";x,x,17,15,14,0;G,A#,C#,E
E;aug;"1;3;#5";x,x,2,1,1,x;E,G#,C
E;aug;"1;3;#5";x,x,x,9,9,8;E,G#,C
E;aug;"1;3;#5";x,x,14,13,13,x;E,G#,C
E;aug;"1;3;#5";x,x,x,21,21,20;E,G#,C
E;aug;"1;3;#5";x,7,6,5,x,x;E,G#,C
E;aug;"1;3;#5";12,11,10,x,x,x;E,G#,C
E;aug;"1;3;#5";x,x,2,1,1,0;E,G#,C,E
E;aug;"1;3;#5";x,7,6,5,5,x;E,G#,C,E
E;aug;"1;3;#5";x,19,18,17,x,x;E,G#,C
E;aug;"1;3;#5";x,x,14,13,13,12;E,G#,C,E
E;aug;"1;3;#5";x,19,18,17,17,x;E,G#,C,E
E;aug;"1;3;#5";12,11,10,9,x,x;E,G#,C,E
E;aug;"1;3;#5";x,x,2,1,1,4;E,G#,C,G#
E;aug;"1;3;#5";12,11,10,13,x,x;E,G#,C,G#
E;aug;"1;3;#5";x,7,6,5,5,4;E,G#,C,E,G#
E;aug;"1;3;#5";12,11,10,9,9,x;E,G#,C,E,G#
E;aug;"1;3;#5";x,7,6,5,5,8;E,G#,C,E,C
E;aug;"1;3;#5";12,11,10,13,13,x;E,G#,C,G#,C
E;aug;"1;3;#5";x,x,14,13,13,16;E,G#,C,G#
E;aug;"1;3;#5";x,19,18,17,17,16;E,G#,C,E,G#
E;aug;"1;3;#5";x,19,18,17,17,20;E,G#,C,E,C
E;aug;"1;3;#5";x,7,6,5,x,4;E,G#,C,G#
E;aug;"1;3;#5";12,11,10,x,9,x;E,G#,C,G#
E;aug;"1;3;#5";x,7,6,5,x,8;E,G#,C,C
E;aug;"1;3;#5";12,11,10,x,13,x;E,G#,C,C
E;aug;"1;3;#5";x,19,18,17,x,16;E,G#,C,G#
E;aug;"1;3;#5";x,19,18,17,x,20;E,G#,C,C
E;aug;"1;3;#5";x,7,6,5,x,0;E,G#,C,E
E;aug;"1;3;#5";12,11,10,13,13,0;E,G#,C,G#,C,E
E;aug;"1;3;#5";x,x,x,13,13,0;G#,C,E
E;aug;"1;3;#5";12,11,10,x,9,0;E,G#,C,G#,E
E;aug;"1;3;#5";12,11,10,13,x,0;E,G#,C,G#,E
E;aug;"1;3;#5";12,11,10,x,13,0;E,G#,C,C,E
E;aug;"1;3;#5";12,11,10,x,x,0;E,G#,C,E
E;aug;"1;3;#5";x,x,18,17,17,0;G#,C,E,E
E;aug;"1;3;#5";x,x,18,17,x,0;G#,C,E
E;m(maj9);"1;b3;5;7;9";12,10,13,11,0,x;E,G,D#,F#,B
E;m(maj9);"1;b3;5;7;9";12,10,13,11,0,0;E,G,D#,F#,B,E
E;m(maj9);"1;b3;5;7;9";12,10,13,11,0,11;E,G,D#,F#,B,D#
E;m(maj9);"1;b3;5;7;9";x,22,21,20,19,0;G,B,D#,F#,E
E;maj;"1;3;5";x,x,2,1,0,x;E,G#,B
E;maj;"1;3;5";x,x,x,9,9,7;E,G#,B
E;maj;"1;3;5";x,x,14,13,12,x;E,G#,B
E;maj;"1;3;5";x,x,14,13,12,12;E,G#,B,E
E;maj;"1;3;5";x,x,x,21,21,19;E,G#,B
E;maj;"1;3;5";x,7,6,4,x,x;E,G#,B
E;maj;"1;3;5";12,11,9,x,x,x;E,G#,B
E;maj;"1;3;5";x,7,6,4,5,x;E,G#,B,E
E;maj;"1;3;5";12,11,9,9,x,x;E,G#,B,E
E;maj;"1;3;5";x,7,6,4,5,4;E,G#,B,E,G#
E;maj;"1;3;5";12,11,9,9,9,x;E,G#,B,E,G#
E;maj;"1;3;5";x,7,6,4,5,7;E,G#,B,E,B
E;maj;"1;3;5";12,11,9,9,12,x;E,G#,B,E,B
E;maj;"1;3;5";x,19,18,16,x,x;E,G#,B
E;maj;"1;3;5";x,19,18,16,17,x;E,G#,B,E
E;maj;"1;3;5";x,19,18,16,17,16;E,G#,B,E,G#
E;maj;"1;3;5";x,19,18,16,17,19;E,G#,B,E,B
E;maj;"1;3;5";x,x,2,1,0,4;E,G#,B,G#
E;maj;"1;3;5";x,7,6,4,x,4;E,G#,B,G#
E;maj;"1;3;5";12,11,9,x,9,x;E,G#,B,G#
E;maj;"1;3;5";x,7,6,4,x,7;E,G#,B,B
E;maj;"1;3;5";12,11,9,x,12,x;E,G#,B,B
E;maj;"1;3;5";x,19,18,16,x,16;E,G#,B,G#
E;maj;"1;3;5";x,19,18,16,x,19;E,G#,B,B
E;maj;"1;3;5";x,7,6,9,0,x;E,G#,E,B
